prize,category,year,status,title,author
National Book Award,Fiction,2022,Nominee,The Haunting of Hajji Hotak and Other Stories,Jamil Jan Kochai
National Book Award,Fiction,2022,Nominee,All This Could Be Different,Sarah Thankam Mathews
National Book Award,Fiction,2022,Nominee,The Town of Babylon,Alejandro Varela
National Book Award,Fiction,2023,Winner,Blackouts,Justin Torres
National Book Award,Fiction,2023,Nominee,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah
National Book Award,Fiction,2023,Nominee,Temple Folk,Aaliyah Bilal
National Book Award,Fiction,2023,Nominee,This Other Eden,Paul Harding
National Book Award,Fiction,2023,Nominee,The End of Drum-Time,Hanna Pylväinen
National Book Award,Fiction,2024,Winner,James,Percival Everett
National Book Award,Fiction,2024,Nominee,Ghostroots,Pemi Aguda
National Book Award,Fiction,2024,Nominee,Martyr!,Kaveh Akbar
National Book Award,Fiction,2024,Nominee,All Fours,Miranda July
National Book Award,Fiction,2024,Nominee,My Friends,Hisham Matar
National Book Award,Fiction,2024,Winner,The True True Story of Raja the Gullible (and His Mother),Rabih Alameddine
National Book Award,Fiction,2024,Nominee,A Guardian and a Thief,Megha Majumdar
National Book Award,Fiction,2024,Nominee,The Antidote,Karen Russell
National Book Award,Fiction,2024,Nominee,"North Sun, or, the Voyage of the Whaleship Esther",Ethan Rutherford
National Book Award,Fiction,2024,Nominee,Palaver,Bryan Washington
