prize,category,year,status,title,author
Locus,Science Fiction Novel,2021,Nominee,Tender Is the Flesh,Agustina Bazterrica
Locus,Science Fiction Novel,2021,Nominee,Bone Silence,Alastair Reynolds
Locus,Science Fiction Novel,2021,Nominee,The Book of Koli,Mike Carey
Locus,Science Fiction Novel,2021,Nominee,The Relentless Moon,Mary Robinette Kowal
Locus,Science Fiction Novel,2021,Nominee,The Arrest,Jonathan Lethem
Locus,Science Fiction Novel,2020,Nominee,The Testaments,Margaret Atwood
Locus,Science Fiction Novel,2020,Nominee,Luna: Moon Rising,Ian McDonald
Locus,Science Fiction Novel,2020,Nominee,The Light Brigade,Kameron Hurley
Locus,Science Fiction Novel,2020,Nominee,"Fall; or, Dodge in Hell",Neal Stephenson
Locus,Science Fiction Novel,2020,Nominee,Golden State,Ben H. Winters
Locus,Science Fiction Novel,2020,Nominee,Fleet of Knives,Gareth L. Powell
Locus,Science Fiction Novel,2020,Nominee,Ancestral Night,Elizabeth Bear
Locus,Science Fiction Novel,2020,Nominee,The Book of Flora,Meg Elison
Locus,Science Fiction Novel,2020,Nominee,Million Mile Road Trip,Rudy Rucker
Locus,Science Fiction Novel,2020,Nominee,Stealing Worlds,Karl Schroeder
Locus,Science Fiction Novel,2020,Nominee,Empress of Forever,Max Gladstone
Locus,Science Fiction Novel,2020,Nominee,Rule of Capture,Q5107557
Locus,Science Fiction Novel,2020,Nominee,The Silver Wind,Nina Allan
Locus,Science Fiction Novel,2020,Nominee,The Forbidden Stars,Tim Pratt
Locus,Science Fiction Novel,2020,Nominee,Escaping Exodus,Nicky Drayden
Locus,Science Fiction Novel,2020,Nominee,Gamechanger,A. M. Dellamonica
Locus,Science Fiction Novel,2020,Nominee,Gideon the Ninth,Tamsyn Muir
Locus,Science Fiction Novel,2020,Nominee,A Memory Called Empire,Arkady Martine
Locus,Science Fiction Novel,2020,Nominee,The Memory Police,Yoko Ogawa
Locus,Science Fiction Novel,2020,Nominee,Frankissstein,Jeanette Winterson
Locus,Science Fiction Novel,2020,Nominee,Wanderers,Chuck Wendig
Locus,Science Fiction Novel,2020,Nominee,The City in the Middle of the Night,Charlie Jane Anders
Locus,Science Fiction Novel,2020,Nominee,Atlas Alone,Emma Newman
Locus,Science Fiction Novel,2020,Nominee,The Future of Another Timeline,Annalee Newitz
Locus,Science Fiction Novel,2020,Nominee,The Rosewater Insurrection,Tade Thompson
Locus,Science Fiction Novel,2020,Nominee,The Rosewater Redemption,Tade Thompson
Locus,Science Fiction Novel,2020,Nominee,Perihelion Summer,Greg Egan
