prize,category,year,status,title,author
Agatha,Best Historical Novel,2020,Winner,The Last Mrs. Summers,Rhys Bowen
Agatha,Best Historical Novel,2020,Nominee,The Fate of a Flapper,Susanna Calkins
Agatha,Best Historical Novel,2020,Nominee,A Lady's Guide to Mischief and Murder,Dianne Freeman
Agatha,Best Historical Novel,2020,Nominee,Taken Too Soon,Edith Maxwell
Agatha,Best Historical Novel,2020,Nominee,The Turning Tide,Catriona McPherson
Agatha,Best Historical Novel,2021,Winner,Death at Greenway,Lori Rader-Day
Agatha,Best Historical Novel,2021,Nominee,Murder at Mallowan Hall,Colleen Cambridge
Agatha,Best Historical Novel,2021,Nominee,Clark and Division,Naomi Hirahara
Agatha,Best Historical Novel,2021,Nominee,The Bombay Prince,Sujata Massey
Agatha,Best Historical Novel,2021,Nominee,The Devil's Music,Gabriel Valjan
Agatha,Best Historical Novel,2022,Winner,Because I Could Not Stop for Death,Amanda Flower
Agatha,Best Historical Novel,2022,Nominee,The Counterfeit Wife,Mally Becker
Agatha,Best Historical Novel,2022,Nominee,The Lindbergh Nanny,Mariah Fredericks
Agatha,Best Historical Novel,2022,Nominee,In Place of Fear,Catriona McPherson
Agatha,Best Historical Novel,2022,Nominee,Under a Veiled Moon,Karen Odden
Agatha,Best Historical Novel,2023,Winner,The Mistress of Bhatia House,Sujata Massey
Agatha,Best Historical Novel,2023,Nominee,Death Among the Ruins,Susanna Calkins
Agatha,Best Historical Novel,2023,Nominee,"Act Like a Lady, Think Like a Lord",Celeste Connally
Agatha,Best Historical Novel,2023,Nominee,I Heard a Fly Buzz When I Died,Amanda Flower
Agatha,Best Historical Novel,2023,Nominee,Time’s Undoing,Cheryl A. Head
